timestamp,temperature,humidity,pressure,light,upload
1680.0,23.98,44.68,1012.56,322.0,
1700.0,23.92,46.03,1012.32,325.2,
1720.0,24.13,45.72,1012.33,328.8,
1740.0,24.07,45.53,1012.14,321.1,
1760.0,23.98,45.08,1012.38,319.7,
1780.0,24.0,45.88,1012.29,328.6,
1800.0,23.94,45.44,1012.61,324.4,
1820.0,24.01,45.64,1012.32,317.4,
1840.0,24.13,44.63,1012.41,325.5,
1860.0,24.07,44.92,1012.19,325.3,
1880.0,24.09,45.0,1012.36,327.9,
1900.0,23.99,45.04,1012.49,322.5,
1920.0,24.03,45.63,1012.39,324.4,
1940.0,24.03,45.07,1012.47,318.8,
1960.0,23.98,44.61,1012.4,326.2,
1980.0,24.01,46.0,1012.41,332.1,
2000.0,24.01,45.27,1012.25,323.4,
2020.0,24.06,44.94,1012.22,324.0,
2040.0,23.84,44.93,1012.11,325.3,
2060.0,24.0,45.47,1012.32,325.9,
2080.0,24.08,45.18,1012.5,324.7,
2100.0,23.86,44.93,1012.5,317.3,
2120.0,23.97,44.95,1012.29,329.4,
2140.0,24.08,45.13,1012.44,329.2,
2160.0,23.83,45.78,1012.62,321.2,
2180.0,24.08,45.1,1012.6,324.1,
2200.0,24.06,45.03,1012.44,319.8,
2220.0,24.07,44.5,1012.13,325.2,
2240.0,23.91,44.84,1012.21,322.3,
2260.0,24.01,45.07,1012.46,325.6,
2280.0,23.94,45.11,1012.61,324.8,
2300.0,24.02,44.3,1012.45,326.4,
2320.0,23.9,45.54,1012.13,318.7,
2340.0,24.11,45.18,1012.59,322.2,
2360.0,23.96,44.47,1012.35,324.2,
2380.0,23.97,44.44,1012.27,320.5,
2400.0,23.98,43.82,1012.55,323.7,
2420.0,24.02,45.95,1012.54,328.3,
2440.0,24.15,44.88,1012.35,326.5,
2460.0,24.05,45.54,1012.65,325.4,
2480.0,23.98,45.42,1012.59,320.9,
2500.0,23.96,44.99,1012.57,325.8,
2520.0,24.03,44.88,1012.47,327.9,
2540.0,24.0,44.9,1012.44,320.9,
2560.0,23.96,45.56,1012.45,323.8,
2580.0,23.93,45.05,1012.27,325.5,
2600.0,23.94,45.28,1012.31,322.8,
2620.0,24.0,45.09,1012.49,321.1,
2640.0,24.07,44.53,1012.45,327.8,
2660.0,24.05,44.36,1012.32,320.8,
2680.0,23.99,45.12,1012.44,320.1,
2700.0,23.95,45.32,1012.35,323.0,
2720.0,23.98,44.92,1012.2,327.6,
2740.0,23.83,45.61,1012.32,325.4,
2760.0,23.96,44.33,1012.41,327.8,
2780.0,24.04,45.05,1012.36,322.6,
2800.0,24.04,44.63,1012.36,319.4,
2820.0,23.92,45.39,1012.2,320.6,
2840.0,23.91,44.66,1012.27,320.2,
2860.0,24.04,45.57,1012.36,330.6,
2880.0,23.95,44.14,1012.43,319.4,
2900.0,23.98,45.01,1012.55,317.7,
2920.0,24.14,44.27,1012.29,324.6,
2940.0,23.94,45.39,1012.38,323.8,
2960.0,24.25,44.7,1012.03,322.2,
2980.0,23.96,45.71,1012.52,317.8,
3000.0,23.95,46.32,1012.56,320.8,
3020.0,24.17,45.15,1012.37,318.1,
3040.0,23.88,45.3,1012.25,322.2,
3060.0,24.0,44.3,1012.43,320.5,
3080.0,23.95,44.94,1012.63,321.5,
3100.0,23.93,45.32,1012.5,320.2,
3120.0,23.87,44.84,1012.34,320.5,
3140.0,23.97,44.73,1012.24,327.4,
3160.0,23.97,45.19,1012.45,319.2,
3180.0,24.12,44.67,1012.33,322.3,
3200.0,24.01,45.12,1012.47,319.8,
3220.0,24.04,45.0,1012.18,319.1,
3240.0,23.99,45.22,1012.34,315.9,
3260.0,23.94,45.24,1012.46,317.4,
3280.0,24.05,44.71,1012.5,316.7,
3300.0,24.02,44.72,1012.46,320.2,
3320.0,24.04,44.61,1012.17,326.1,
3340.0,24.04,44.38,1012.68,321.4,
3360.0,23.91,45.2,1012.47,316.1,
3380.0,23.95,45.09,1012.63,325.4,
3400.0,24.03,44.79,1012.45,319.9,
3420.0,24.04,45.6,1012.3,315.9,
3440.0,24.12,44.89,1012.45,315.3,
3460.0,24.02,45.64,1012.3,322.5,
3480.0,23.94,45.39,1012.29,316.5,
3500.0,23.94,45.6,1012.45,315.6,
3520.0,23.86,44.96,1012.64,323.8,
3540.0,24.06,44.45,1012.51,318.9,
3560.0,23.98,44.62,1012.28,318.1,
3580.0,23.95,44.83,1012.18,322.1,
3600.0,23.77,45.46,1012.43,324.5,
3620.0,23.91,44.82,1012.28,318.2,
3640.0,23.96,45.52,1012.51,315.1,
3660.0,24.07,45.21,1012.28,313.1,
3680.0,24.04,45.03,1012.45,320.3,
3700.0,23.95,44.68,1012.39,319.1,
3720.0,24.07,45.15,1012.43,323.1,
3740.0,24.11,45.17,1012.2,318.9,
3760.0,23.99,45.09,1012.32,319.1,
3780.0,23.91,44.79,1012.59,319.5,
3800.0,24.02,45.16,1012.19,322.6,
3820.0,23.8,45.01,1012.48,318.5,
3840.0,23.99,44.86,1012.64,318.2,
3860.0,23.99,45.11,1012.28,318.9,
3880.0,24.14,45.47,1012.45,319.2,
3900.0,24.08,45.09,1012.61,318.4,
3920.0,24.07,44.8,1012.57,317.8,
3940.0,23.94,44.66,1012.52,317.8,
3960.0,23.97,44.56,1012.54,324.6,
3980.0,23.92,45.17,1012.32,320.9,
4000.0,23.86,44.23,1012.3,314.6,
4020.0,23.95,45.48,1012.36,318.4,
4040.0,24.01,45.06,1012.38,316.0,
4060.0,24.0,45.18,1012.56,320.0,
4080.0,24.04,44.87,1012.28,317.7,
4100.0,24.03,45.52,1012.8,321.5,
4120.0,23.75,45.4,1012.47,318.7,
4140.0,23.98,44.32,1012.28,316.0,
4160.0,24.01,44.85,1012.36,317.4,
4180.0,24.07,45.07,1012.38,316.0,
4200.0,23.95,44.89,1012.32,317.3,
4220.0,24.06,44.92,1012.35,319.2,
4240.0,24.07,45.0,1012.44,314.2,
4260.0,24.0,44.86,1012.3,314.4,
4280.0,24.07,45.4,1012.48,319.4,
4300.0,23.97,45.19,1012.3,315.9,
4320.0,24.11,44.16,1012.52,321.7,
4340.0,23.98,44.76,1012.35,317.9,
4360.0,23.99,45.29,1012.4,321.7,
4380.0,24.0,44.58,1012.21,319.1,
4400.0,24.02,44.72,1012.31,316.6,
4420.0,24.02,45.1,1012.42,321.2,
4440.0,23.99,45.18,1012.06,321.4,
4460.0,24.05,45.35,1012.4,320.9,
4480.0,24.13,44.41,1012.5,322.2,
4500.0,23.95,45.08,1012.4,321.2,
4520.0,24.12,45.35,1012.28,318.4,
4540.0,24.16,44.72,1012.4,313.0,
4560.0,24.01,45.24,1012.29,320.5,
4580.0,24.01,44.19,1012.51,319.2,
4600.0,24.12,44.33,1012.15,314.9,
4620.0,24.04,44.86,1012.24,316.2,
4640.0,23.87,44.84,1012.43,317.7,
4660.0,23.99,44.87,1012.42,318.2,
4680.0,24.1,44.67,1012.68,317.4,
4700.0,23.96,45.04,1012.32,322.0,
4720.0,24.02,45.42,1012.59,315.4,
4740.0,23.98,44.9,1012.28,315.5,
4760.0,24.12,44.89,1012.28,317.3,
4780.0,24.01,44.76,1012.49,316.5,
4800.0,23.94,45.04,1012.37,315.9,
4820.0,23.93,44.5,1012.53,312.8,
4840.0,24.05,45.1,1012.53,324.9,
4860.0,23.82,44.92,1012.46,310.8,
4880.0,23.94,45.55,1012.47,319.2,
4900.0,23.95,44.85,1012.21,316.9,
4920.0,23.87,45.32,1012.44,323.3,
4940.0,23.97,45.44,1012.46,313.7,
4960.0,23.98,45.23,1012.39,314.5,
4980.0,24.05,44.91,1012.44,317.0,
5000.0,24.01,44.46,1012.62,315.9,
5020.0,24.07,45.18,1012.69,314.6,
5040.0,24.01,45.58,1012.64,312.9,
5060.0,24.22,45.12,1012.39,317.7,
5080.0,24.03,45.19,1012.44,321.9,
5100.0,23.83,44.56,1012.59,313.2,
5120.0,24.13,44.83,1012.23,318.6,
5140.0,23.92,45.48,1012.45,313.6,
5160.0,23.98,44.22,1012.31,321.2,
5180.0,24.02,45.19,1012.54,318.3,
5200.0,24.02,45.11,1012.41,316.7,
5220.0,23.97,45.16,1012.42,314.0,
5240.0,24.13,45.32,1012.2,320.0,
5260.0,24.01,44.21,1012.31,319.9,
5280.0,23.99,45.29,1012.4,319.6,
5300.0,23.78,45.0,1012.55,320.3,
5320.0,24.02,45.25,1012.45,315.7,
5340.0,24.05,44.18,1012.57,321.6,
5360.0,23.98,45.49,1012.49,315.0,
5380.0,24.05,45.38,1012.58,313.0,
5400.0,23.97,44.93,1012.4,311.9,
5420.0,23.96,45.56,1012.59,319.2,
5440.0,23.97,45.0,1012.3,314.6,
5460.0,24.03,45.43,1012.21,313.2,
5480.0,23.93,45.14,1012.31,316.4,
5500.0,24.02,45.03,1012.48,315.9,
5520.0,24.04,45.01,1012.18,313.3,
5540.0,24.13,44.78,1012.25,315.2,
5560.0,24.01,44.99,1012.46,315.5,
5580.0,24.17,45.41,1012.66,321.8,
5600.0,23.96,44.42,1012.19,316.0,
5620.0,24.09,44.61,1012.43,314.9,
5640.0,23.93,44.64,1012.19,313.6,
5660.0,24.0,45.88,1012.49,313.5,
5680.0,24.03,44.6,1012.68,310.1,
5700.0,24.01,44.67,1012.29,327.7,
5720.0,23.99,45.37,1012.17,315.9,
5740.0,23.98,44.93,1012.19,317.7,
5760.0,24.08,45.01,1012.5,312.2,
5780.0,24.02,46.03,1012.44,313.9,
5800.0,23.97,44.67,1012.23,312.6,
5820.0,23.94,44.84,1012.14,317.7,
5840.0,24.06,44.69,1012.46,316.4,
5860.0,24.06,44.73,1012.32,314.8,
5880.0,24.01,45.02,1012.42,317.6,
5900.0,24.16,44.43,1012.56,314.6,
5920.0,23.99,44.51,1012.44,313.7,
5940.0,24.01,45.18,1012.55,313.3,
5960.0,24.04,44.84,1012.42,313.9,
5980.0,23.99,44.69,1012.37,320.1,
6000.0,23.95,44.24,1012.37,317.2,
6020.0,24.02,45.18,1012.24,318.1,
6040.0,24.12,45.01,1012.27,313.9,
6060.0,23.9,45.13,1012.44,321.4,
6080.0,23.95,45.04,1012.53,312.7,
6100.0,24.04,45.09,1012.45,312.0,
6120.0,23.91,45.43,1012.26,321.4,
6140.0,24.08,45.51,1012.29,312.1,
6160.0,23.88,45.18,1012.52,317.8,
6180.0,23.9,45.07,1012.38,317.7,
6200.0,24.03,45.07,1012.48,325.5,
6220.0,23.96,44.68,1012.6,319.6,
6240.0,24.01,44.88,1012.26,310.8,
6260.0,24.0,44.26,1012.26,311.0,
6280.0,23.92,44.94,1012.31,317.2,
6300.0,23.99,44.29,1012.5,318.8,
6320.0,24.04,45.31,1012.15,323.8,
6340.0,24.0,45.52,1012.48,319.2,
6360.0,24.07,44.98,1012.5,317.7,
6380.0,23.9,44.76,1012.42,316.0,
6400.0,23.85,44.87,1012.46,319.6,
6420.0,24.2,44.57,1012.44,319.2,
6440.0,23.94,45.28,1012.24,319.3,
6460.0,23.92,44.47,1012.39,319.6,
6480.0,23.84,45.8,1012.32,314.7,
6500.0,23.98,45.09,1012.58,320.4,
6520.0,24.02,44.9,1012.45,315.6,
6540.0,23.92,45.7,1012.54,314.8,
6560.0,24.03,45.14,1012.31,316.2,
6580.0,23.82,44.92,1012.41,318.4,
6600.0,23.8,44.87,1012.48,317.3,
6620.0,24.02,45.01,1012.31,313.3,
6640.0,24.12,45.24,1012.45,314.5,
6660.0,23.86,44.88,1012.1,322.8,
6680.0,24.1,45.03,1012.29,315.7,
6700.0,24.02,45.37,1012.17,316.7,
6720.0,24.04,45.06,1012.71,318.6,
6740.0,24.03,45.31,1012.44,322.5,
6760.0,23.97,44.95,1012.54,315.8,
6780.0,23.98,45.05,1012.18,319.2,
6800.0,24.13,44.28,1012.3,317.9,
6820.0,23.86,45.48,1012.46,315.1,
6840.0,24.13,44.54,1012.48,319.7,
6860.0,24.02,45.0,1012.72,318.0,
6880.0,24.04,44.46,1012.1,316.2,
6900.0,24.09,44.76,1012.24,314.4,
6920.0,23.96,45.07,1012.2,321.2,
6940.0,24.1,44.65,1012.23,318.8,
6960.0,23.94,44.92,1012.53,317.2,
6980.0,23.98,45.19,1012.41,318.1,
7000.0,24.07,45.1,1012.49,317.5,
7020.0,24.12,44.91,1012.2,325.1,
7040.0,24.13,44.97,1012.3,324.1,
7060.0,24.15,44.36,1012.4,322.0,
7080.0,24.02,44.44,1012.42,322.3,
7100.0,23.94,45.15,1012.4,322.5,
7120.0,23.9,44.7,1012.3,318.5,
7140.0,24.01,45.62,1012.58,320.5,
7160.0,24.06,44.66,1012.47,319.6,
7180.0,23.97,45.38,1012.58,320.7,
