timestamp,temperature,humidity,pressure,light,upload
1070.0,23.85,45.12,1012.48,325.4,
1080.0,23.98,45.37,1012.4,324.2,
1090.0,23.98,45.02,1012.48,321.6,
1100.0,24.04,45.3,1012.42,322.1,
1110.0,24.08,45.13,1012.53,324.0,
1120.0,24.11,44.25,1012.49,318.7,
1130.0,23.93,45.1,1012.24,326.2,
1140.0,24.07,44.22,1012.35,321.8,
1150.0,23.92,45.34,1012.28,319.9,
1160.0,24.08,45.57,1012.27,326.4,
1170.0,23.99,44.88,1012.28,320.6,
1180.0,23.98,45.24,1012.42,326.0,
1190.0,24.13,45.05,1012.49,324.2,
1200.0,23.99,44.13,1012.27,327.3,
1210.0,24.11,45.56,1012.31,320.8,
1220.0,24.11,45.38,1012.41,322.5,
1230.0,23.95,44.84,1012.13,327.4,
1240.0,23.96,45.57,1012.45,318.9,
1250.0,24.02,45.03,1012.79,322.8,
1260.0,23.93,45.8,1012.31,324.9,
1270.0,24.02,44.79,1012.12,323.2,
1280.0,24.05,44.75,1012.41,329.8,
1290.0,24.03,44.69,1012.42,322.2,
1300.0,24.04,44.52,1012.56,323.6,
1310.0,24.01,45.16,1012.25,322.3,
1320.0,24.05,45.07,1012.19,321.6,
1330.0,23.82,45.3,1012.4,321.0,
1340.0,24.06,45.38,1012.37,325.0,
1350.0,24.03,45.29,1012.17,329.5,
1360.0,23.93,45.26,1012.33,324.5,
1370.0,24.05,45.89,1012.38,324.3,
1380.0,23.91,45.16,1012.27,321.9,
1390.0,23.96,45.29,1012.48,319.6,
1400.0,24.03,44.74,1012.4,320.5,
1410.0,24.05,45.01,1012.1,322.7,
1420.0,24.09,44.54,1012.32,318.2,
1430.0,24.05,44.6,1012.42,320.8,
1440.0,23.91,45.18,1012.19,325.0,
1450.0,23.92,44.99,1012.56,321.7,
1460.0,24.04,45.63,1012.49,325.5,
1470.0,24.18,44.12,1012.42,326.1,
1480.0,24.09,44.62,1012.43,318.9,
1490.0,24.03,45.28,1012.13,324.0,
1500.0,23.97,44.99,1012.45,322.3,
1510.0,23.93,45.15,1012.42,323.5,
1520.0,24.07,44.69,1012.39,321.4,
1530.0,24.03,45.4,1012.35,326.3,
1540.0,23.97,44.98,1012.56,325.7,
1550.0,24.07,45.34,1012.47,320.6,
1560.0,23.96,44.95,1012.44,321.8,
1570.0,23.99,44.91,1012.49,329.9,
1580.0,24.08,45.37,1012.43,319.5,
1590.0,24.15,45.11,1012.29,325.4,
1600.0,23.99,45.54,1012.35,319.2,
1610.0,23.93,45.21,1012.17,324.5,
1620.0,23.85,45.06,1012.51,320.2,
1630.0,23.98,45.09,1012.6,321.3,
1640.0,24.07,44.93,1012.44,321.6,
1650.0,24.11,45.16,1012.24,324.0,
1660.0,24.11,45.49,1012.5,320.1,
1670.0,24.11,45.3,1012.48,320.8,
1680.0,23.98,44.68,1012.56,322.0,
1690.0,23.99,44.95,1012.49,324.7,
1700.0,23.92,46.03,1012.32,325.2,
1710.0,24.11,44.75,1012.41,328.3,
1720.0,24.13,45.72,1012.33,328.8,
1730.0,24.06,44.91,1012.38,324.7,
1740.0,24.07,45.53,1012.14,321.1,
1750.0,23.9,45.07,1012.4,326.9,
1760.0,23.98,45.08,1012.38,319.7,
1770.0,23.93,44.85,1012.32,324.9,
1780.0,24.0,45.88,1012.29,328.6,
1790.0,24.05,44.86,1012.47,320.2,
1800.0,23.94,45.44,1012.61,324.4,
1810.0,23.99,45.13,1012.41,327.2,
1820.0,24.01,45.64,1012.32,317.4,
1830.0,23.93,44.64,1012.23,320.3,
1840.0,24.13,44.63,1012.41,325.5,
1850.0,23.9,44.64,1012.51,325.4,
1860.0,24.07,44.92,1012.19,325.3,
1870.0,24.04,44.12,1012.46,321.9,
1880.0,24.09,45.0,1012.36,327.9,
1890.0,24.08,45.14,1012.78,323.8,
1900.0,23.99,45.04,1012.49,322.5,
1910.0,23.97,44.89,1012.62,323.6,
1920.0,24.03,45.63,1012.39,324.4,
1930.0,24.06,45.02,1012.52,331.2,
1940.0,24.03,45.07,1012.47,318.8,
1950.0,24.02,44.65,1012.33,322.1,
1960.0,23.98,44.61,1012.4,326.2,
1970.0,24.04,44.67,1012.28,322.0,
1980.0,24.01,46.0,1012.41,332.1,
1990.0,24.06,44.78,1012.39,325.2,
2000.0,24.01,45.27,1012.25,323.4,
2010.0,23.94,45.4,1012.34,325.1,
2020.0,24.06,44.94,1012.22,324.0,
2030.0,24.13,44.61,1012.41,327.0,
2040.0,23.84,44.93,1012.11,325.3,
2050.0,24.06,43.84,1012.26,326.4,
2060.0,24.0,45.47,1012.32,325.9,
2070.0,24.19,44.41,1012.1,319.3,
2080.0,24.08,45.18,1012.5,324.7,
2090.0,24.12,44.78,1012.34,325.4,
2100.0,23.86,44.93,1012.5,317.3,
2110.0,24.02,45.72,1012.51,328.6,
2120.0,23.97,44.95,1012.29,329.4,
2130.0,24.0,45.31,1012.37,323.9,
2140.0,24.08,45.13,1012.44,329.2,
2150.0,24.01,45.16,1012.43,321.5,
2160.0,23.83,45.78,1012.62,321.2,
2170.0,24.08,45.18,1012.54,320.4,
2180.0,24.08,45.1,1012.6,324.1,
2190.0,24.04,45.03,1012.22,321.2,
2200.0,24.06,45.03,1012.44,319.8,
2210.0,24.03,44.43,1012.38,321.1,
2220.0,24.07,44.5,1012.13,325.2,
2230.0,23.89,45.27,1012.42,321.9,
2240.0,23.91,44.84,1012.21,322.3,
2250.0,23.98,44.84,1012.4,324.2,
2260.0,24.01,45.07,1012.46,325.6,
2270.0,23.98,44.51,1012.4,320.1,
2280.0,23.94,45.11,1012.61,324.8,
2290.0,23.99,45.44,1012.42,318.0,
2300.0,24.02,44.3,1012.45,326.4,
2310.0,24.03,44.62,1012.36,325.6,
2320.0,23.9,45.54,1012.13,318.7,
2330.0,23.97,45.61,1012.45,328.8,
2340.0,24.11,45.18,1012.59,322.2,
2350.0,23.93,44.46,1012.26,322.5,
2360.0,23.96,44.47,1012.35,324.2,
2370.0,24.02,44.65,1012.57,321.0,
2380.0,23.97,44.44,1012.27,320.5,
2390.0,24.11,45.29,1012.37,324.8,
2400.0,23.98,43.82,1012.55,323.7,
2410.0,24.07,45.05,1012.42,319.3,
2420.0,24.02,45.95,1012.54,328.3,
2430.0,23.85,45.09,1012.6,327.6,
2440.0,24.15,44.88,1012.35,326.5,
2450.0,24.11,45.04,1012.23,322.2,
2460.0,24.05,45.54,1012.65,325.4,
2470.0,24.05,45.07,1012.23,324.6,
2480.0,23.98,45.42,1012.59,320.9,
2490.0,23.86,45.13,1012.57,325.0,
2500.0,23.96,44.99,1012.57,325.8,
2510.0,24.02,45.29,1012.35,327.0,
2520.0,24.03,44.88,1012.47,327.9,
2530.0,23.89,45.12,1012.3,320.5,
2540.0,24.0,44.9,1012.44,320.9,
2550.0,23.9,44.79,1012.56,320.9,
2560.0,23.96,45.56,1012.45,323.8,
2570.0,23.9,45.2,1012.19,326.1,
2580.0,23.93,45.05,1012.27,325.5,
2590.0,24.05,45.23,1012.52,316.7,
2600.0,23.94,45.28,1012.31,322.8,
2610.0,24.02,44.91,1012.51,320.2,
2620.0,24.0,45.09,1012.49,321.1,
2630.0,24.07,44.95,1012.62,321.4,
2640.0,24.07,44.53,1012.45,327.8,
2650.0,23.88,45.57,1012.27,318.5,
2660.0,24.05,44.36,1012.32,320.8,
2670.0,23.96,45.33,1012.55,320.7,
2680.0,23.99,45.12,1012.44,320.1,
2690.0,24.11,45.16,1012.34,325.3,
2700.0,23.95,45.32,1012.35,323.0,
2710.0,23.98,44.91,1012.56,322.4,
2720.0,23.98,44.92,1012.2,327.6,
2730.0,23.89,45.05,1012.15,326.0,
2740.0,23.83,45.61,1012.32,325.4,
2750.0,24.05,44.57,1012.34,320.7,
2760.0,23.96,44.33,1012.41,327.8,
2770.0,23.99,45.0,1012.3,324.4,
2780.0,24.04,45.05,1012.36,322.6,
2790.0,23.88,45.41,1012.44,322.7,
2800.0,24.04,44.63,1012.36,319.4,
2810.0,24.03,44.7,1012.37,322.3,
2820.0,23.92,45.39,1012.2,320.6,
2830.0,24.0,45.17,1012.38,327.9,
2840.0,23.91,44.66,1012.27,320.2,
2850.0,23.85,44.55,1012.45,317.6,
2860.0,24.04,45.57,1012.36,330.6,
2870.0,24.05,44.75,1012.88,320.7,
2880.0,23.95,44.14,1012.43,319.4,
2890.0,23.91,45.18,1012.26,320.3,
2900.0,23.98,45.01,1012.55,317.7,
2910.0,24.15,44.83,1012.35,319.0,
2920.0,24.14,44.27,1012.29,324.6,
2930.0,24.01,44.63,1012.29,318.6,
2940.0,23.94,45.39,1012.38,323.8,
2950.0,23.94,44.91,1012.57,324.5,
2960.0,24.25,44.7,1012.03,322.2,
2970.0,24.13,44.45,1012.32,318.4,
2980.0,23.96,45.71,1012.52,317.8,
2990.0,23.97,45.07,1012.39,320.5,
3000.0,23.95,46.32,1012.56,320.8,
3010.0,24.01,45.53,1012.51,325.6,
3020.0,24.17,45.15,1012.37,318.1,
3030.0,24.11,45.17,1012.3,327.7,
3040.0,23.88,45.3,1012.25,322.2,
3050.0,23.94,45.4,1012.3,327.1,
3060.0,24.0,44.3,1012.43,320.5,
3070.0,24.14,45.21,1012.3,319.2,
3080.0,23.95,44.94,1012.63,321.5,
3090.0,24.05,43.74,1012.39,323.5,
3100.0,23.93,45.32,1012.5,320.2,
3110.0,24.02,45.02,1012.25,321.8,
3120.0,23.87,44.84,1012.34,320.5,
3130.0,23.93,45.18,1012.41,326.5,
3140.0,23.97,44.73,1012.24,327.4,
3150.0,24.05,45.11,1012.49,318.8,
3160.0,23.97,45.19,1012.45,319.2,
3170.0,23.92,45.22,1012.16,324.5,
3180.0,24.12,44.67,1012.33,322.3,
3190.0,24.19,44.36,1012.54,322.9,
3200.0,24.01,45.12,1012.47,319.8,
3210.0,23.96,44.97,1012.58,316.9,
3220.0,24.04,45.0,1012.18,319.1,
3230.0,23.99,45.06,1012.47,326.0,
3240.0,23.99,45.22,1012.34,315.9,
3250.0,24.09,44.73,1012.39,319.8,
3260.0,23.94,45.24,1012.46,317.4,
3270.0,23.84,45.23,1012.21,321.6,
3280.0,24.05,44.71,1012.5,316.7,
3290.0,24.08,45.13,1012.34,317.8,
3300.0,24.02,44.72,1012.46,320.2,
3310.0,24.02,45.02,1012.35,319.0,
3320.0,24.04,44.61,1012.17,326.1,
3330.0,23.85,44.87,1012.53,322.4,
3340.0,24.04,44.38,1012.68,321.4,
3350.0,24.0,45.24,1012.22,329.3,
3360.0,23.91,45.2,1012.47,316.1,
3370.0,23.88,45.45,1012.62,321.7,
3380.0,23.95,45.09,1012.63,325.4,
3390.0,24.07,45.43,1012.3,328.3,
3400.0,24.03,44.79,1012.45,319.9,
3410.0,23.95,45.93,1012.41,318.0,
3420.0,24.04,45.6,1012.3,315.9,
3430.0,24.05,45.15,1012.22,322.0,
3440.0,24.12,44.89,1012.45,315.3,
3450.0,24.0,44.99,1012.4,319.7,
3460.0,24.02,45.64,1012.3,322.5,
3470.0,24.0,44.96,1012.41,323.2,
3480.0,23.94,45.39,1012.29,316.5,
3490.0,24.07,45.98,1012.07,323.7,
3500.0,23.94,45.6,1012.45,315.6,
3510.0,24.06,44.8,1012.02,320.1,
3520.0,23.86,44.96,1012.64,323.8,
3530.0,24.04,44.46,1012.46,318.9,
3540.0,24.06,44.45,1012.51,318.9,
3550.0,24.0,44.85,1012.66,319.7,
3560.0,23.98,44.62,1012.28,318.1,
3570.0,23.91,45.43,1012.51,317.6,
3580.0,23.95,44.83,1012.18,322.1,
3590.0,24.04,44.68,1012.38,323.7,
3600.0,23.77,45.46,1012.43,324.5,
3610.0,24.03,45.05,1012.71,324.7,
3620.0,23.91,44.82,1012.28,318.2,
3630.0,23.82,44.76,1012.44,321.3,
3640.0,23.96,45.52,1012.51,315.1,
3650.0,24.03,45.25,1012.35,321.4,
3660.0,24.07,45.21,1012.28,313.1,
3670.0,23.81,45.47,1012.32,316.3,
3680.0,24.04,45.03,1012.45,320.3,
3690.0,24.05,44.17,1012.28,319.1,
3700.0,23.95,44.68,1012.39,319.1,
3710.0,23.89,45.17,1012.14,319.5,
3720.0,24.07,45.15,1012.43,323.1,
3730.0,24.11,45.66,1012.43,326.7,
3740.0,24.11,45.17,1012.2,318.9,
3750.0,24.1,45.13,1012.49,321.4,
3760.0,23.99,45.09,1012.32,319.1,
3770.0,24.14,45.72,1012.21,316.4,
3780.0,23.91,44.79,1012.59,319.5,
3790.0,24.05,45.22,1012.6,318.2,
3800.0,24.02,45.16,1012.19,322.6,
3810.0,23.95,45.86,1012.44,319.0,
3820.0,23.8,45.01,1012.48,318.5,
3830.0,24.1,44.65,1012.49,321.8,
3840.0,23.99,44.86,1012.64,318.2,
3850.0,23.97,45.49,1012.38,324.9,
3860.0,23.99,45.11,1012.28,318.9,
3870.0,23.99,44.72,1012.65,315.9,
3880.0,24.14,45.47,1012.45,319.2,
3890.0,23.88,45.73,1012.46,320.3,
3900.0,24.08,45.09,1012.61,318.4,
3910.0,24.08,45.21,1012.74,320.7,
3920.0,24.07,44.8,1012.57,317.8,
3930.0,23.92,45.33,1012.41,320.9,
3940.0,23.94,44.66,1012.52,317.8,
3950.0,24.03,45.76,1012.5,320.8,
3960.0,23.97,44.56,1012.54,324.6,
3970.0,24.06,44.86,1012.21,323.6,
3980.0,23.92,45.17,1012.32,320.9,
3990.0,24.06,45.58,1012.47,322.5,
4000.0,23.86,44.23,1012.3,314.6,
4010.0,23.95,45.0,1012.45,315.6,
4020.0,23.95,45.48,1012.36,318.4,
4030.0,23.93,44.08,1012.56,316.9,
4040.0,24.01,45.06,1012.38,316.0,
4050.0,24.0,45.35,1012.41,318.7,
4060.0,24.0,45.18,1012.56,320.0,
4070.0,24.06,44.86,1012.52,316.2,
4080.0,24.04,44.87,1012.28,317.7,
4090.0,24.05,44.48,1012.65,321.6,
4100.0,24.03,45.52,1012.8,321.5,
4110.0,24.02,44.86,1012.26,319.0,
4120.0,23.75,45.4,1012.47,318.7,
4130.0,23.92,45.22,1012.18,321.8,
4140.0,23.98,44.32,1012.28,316.0,
4150.0,24.06,44.88,1012.67,315.6,
4160.0,24.01,44.85,1012.36,317.4,
4170.0,23.9,44.81,1012.51,320.8,
4180.0,24.07,45.07,1012.38,316.0,
4190.0,24.1,45.54,1012.44,321.2,
4200.0,23.95,44.89,1012.32,317.3,
4210.0,24.14,44.15,1012.43,323.5,
4220.0,24.06,44.92,1012.35,319.2,
4230.0,24.11,45.02,1012.4,314.1,
4240.0,24.07,45.0,1012.44,314.2,
4250.0,24.05,45.58,1012.3,319.7,
4260.0,24.0,44.86,1012.3,314.4,
4270.0,24.17,45.06,1012.41,317.0,
4280.0,24.07,45.4,1012.48,319.4,
4290.0,24.0,44.87,1012.41,317.6,
4300.0,23.97,45.19,1012.3,315.9,
4310.0,24.12,44.95,1012.3,316.1,
4320.0,24.11,44.16,1012.52,321.7,
4330.0,24.15,44.61,1012.49,316.3,
4340.0,23.98,44.76,1012.35,317.9,
4350.0,23.91,44.59,1012.57,317.9,
4360.0,23.99,45.29,1012.4,321.7,
4370.0,24.1,45.55,1012.41,320.4,
4380.0,24.0,44.58,1012.21,319.1,
4390.0,23.92,44.99,1012.32,315.0,
4400.0,24.02,44.72,1012.31,316.6,
4410.0,24.13,44.85,1012.48,316.1,
4420.0,24.02,45.1,1012.42,321.2,
4430.0,23.88,45.19,1012.22,314.7,
4440.0,23.99,45.18,1012.06,321.4,
4450.0,23.82,44.92,1012.38,315.0,
4460.0,24.05,45.35,1012.4,320.9,
4470.0,24.07,45.13,1012.34,317.0,
4480.0,24.13,44.41,1012.5,322.2,
4490.0,23.99,44.5,1012.39,318.2,
4500.0,23.95,45.08,1012.4,321.2,
4510.0,24.06,44.94,1012.36,316.4,
4520.0,24.12,45.35,1012.28,318.4,
4530.0,24.04,44.77,1012.53,315.4,
4540.0,24.16,44.72,1012.4,313.0,
4550.0,23.93,44.82,1012.38,317.9,
4560.0,24.01,45.24,1012.29,320.5,
4570.0,23.88,45.15,1012.47,316.2,
4580.0,24.01,44.19,1012.51,319.2,
4590.0,24.11,45.54,1012.27,315.8,
4600.0,24.12,44.33,1012.15,314.9,
4610.0,24.01,45.14,1012.35,316.5,
4620.0,24.04,44.86,1012.24,316.2,
4630.0,23.97,45.52,1012.25,321.2,
4640.0,23.87,44.84,1012.43,317.7,
4650.0,23.99,45.39,1012.21,311.8,
4660.0,23.99,44.87,1012.42,318.2,
4670.0,23.84,45.48,1012.59,318.6,
4680.0,24.1,44.67,1012.68,317.4,
4690.0,23.9,45.21,1012.46,320.3,
4700.0,23.96,45.04,1012.32,322.0,
4710.0,24.0,45.76,1012.18,315.8,
4720.0,24.02,45.42,1012.59,315.4,
4730.0,23.97,44.64,1012.34,316.6,
4740.0,23.98,44.9,1012.28,315.5,
4750.0,24.06,44.63,1012.55,314.3,
4760.0,24.12,44.89,1012.28,317.3,
4770.0,23.99,45.11,1012.25,317.9,
4780.0,24.01,44.76,1012.49,316.5,
4790.0,23.92,44.59,1012.3,317.1,
4800.0,23.94,45.04,1012.37,315.9,
4810.0,24.19,44.94,1012.32,316.5,
4820.0,23.93,44.5,1012.53,312.8,
4830.0,23.94,44.55,1012.49,319.3,
4840.0,24.05,45.1,1012.53,324.9,
4850.0,23.99,44.48,1012.31,313.2,
4860.0,23.82,44.92,1012.46,310.8,
4870.0,24.0,45.46,1012.2,313.4,
4880.0,23.94,45.55,1012.47,319.2,
4890.0,23.99,43.85,1012.57,314.9,
4900.0,23.95,44.85,1012.21,316.9,
4910.0,24.23,44.94,1012.48,315.3,
4920.0,23.87,45.32,1012.44,323.3,
4930.0,24.08,45.2,1012.71,317.2,
4940.0,23.97,45.44,1012.46,313.7,
4950.0,24.05,45.07,1012.4,312.2,
4960.0,23.98,45.23,1012.39,314.5,
4970.0,23.85,45.36,1012.52,316.8,
4980.0,24.05,44.91,1012.44,317.0,
4990.0,24.12,44.9,1012.38,317.8,
5000.0,24.01,44.46,1012.62,315.9,
5010.0,23.91,44.56,1012.45,312.7,
5020.0,24.07,45.18,1012.69,314.6,
5030.0,24.01,44.53,1012.78,316.8,
5040.0,24.01,45.58,1012.64,312.9,
5050.0,23.91,44.82,1012.35,313.5,
5060.0,24.22,45.12,1012.39,317.7,
5070.0,24.05,45.42,1012.23,317.0,
5080.0,24.03,45.19,1012.44,321.9,
5090.0,23.99,44.33,1012.58,313.3,
5100.0,23.83,44.56,1012.59,313.2,
5110.0,24.05,44.68,1012.58,316.9,
5120.0,24.13,44.83,1012.23,318.6,
5130.0,23.92,45.09,1012.54,314.1,
5140.0,23.92,45.48,1012.45,313.6,
5150.0,24.17,45.24,1012.62,313.0,
5160.0,23.98,44.22,1012.31,321.2,
5170.0,23.99,44.2,1012.4,316.6,
5180.0,24.02,45.19,1012.54,318.3,
5190.0,24.07,45.07,1012.34,314.9,
5200.0,24.02,45.11,1012.41,316.7,
5210.0,24.01,44.77,1012.37,320.9,
5220.0,23.97,45.16,1012.42,314.0,
5230.0,23.99,44.65,1012.59,316.7,
5240.0,24.13,45.32,1012.2,320.0,
5250.0,23.88,45.29,1012.28,312.6,
5260.0,24.01,44.21,1012.31,319.9,
5270.0,24.03,45.48,1012.31,313.2,
5280.0,23.99,45.29,1012.4,319.6,
5290.0,24.04,44.78,1012.54,314.7,
5300.0,23.78,45.0,1012.55,320.3,
5310.0,23.83,44.64,1012.36,315.4,
5320.0,24.02,45.25,1012.45,315.7,
5330.0,23.9,45.15,1012.35,319.0,
5340.0,24.05,44.18,1012.57,321.6,
5350.0,23.94,44.32,1012.33,319.3,
5360.0,23.98,45.49,1012.49,315.0,
5370.0,23.93,45.07,1012.47,308.8,
5380.0,24.05,45.38,1012.58,313.0,
5390.0,24.05,45.41,1012.54,320.4,
5400.0,23.97,44.93,1012.4,311.9,
5410.0,24.06,44.99,1012.35,315.1,
5420.0,23.96,45.56,1012.59,319.2,
5430.0,24.05,44.82,1012.56,314.4,
5440.0,23.97,45.0,1012.3,314.6,
5450.0,23.98,45.05,1012.38,321.8,
5460.0,24.03,45.43,1012.21,313.2,
5470.0,23.96,44.35,1012.3,314.1,
5480.0,23.93,45.14,1012.31,316.4,
5490.0,24.0,45.46,1012.39,317.3,
5500.0,24.02,45.03,1012.48,315.9,
5510.0,24.01,44.67,1012.12,315.7,
5520.0,24.04,45.01,1012.18,313.3,
5530.0,24.08,44.92,1012.42,318.8,
5540.0,24.13,44.78,1012.25,315.2,
5550.0,23.88,45.26,1012.72,316.6,
5560.0,24.01,44.99,1012.46,315.5,
5570.0,23.89,45.99,1012.57,316.5,
5580.0,24.17,45.41,1012.66,321.8,
5590.0,24.13,44.84,1012.53,314.6,
5600.0,23.96,44.42,1012.19,316.0,
5610.0,23.97,44.65,1012.67,315.4,
5620.0,24.09,44.61,1012.43,314.9,
5630.0,24.02,45.48,1012.27,317.2,
5640.0,23.93,44.64,1012.19,313.6,
5650.0,23.96,45.11,1012.39,316.5,
5660.0,24.0,45.88,1012.49,313.5,
5670.0,23.89,44.47,1012.65,312.9,
5680.0,24.03,44.6,1012.68,310.1,
5690.0,24.1,44.79,1012.25,318.9,
5700.0,24.01,44.67,1012.29,327.7,
5710.0,24.02,44.97,1012.5,316.0,
5720.0,23.99,45.37,1012.17,315.9,
5730.0,24.08,45.01,1012.5,311.5,
5740.0,23.98,44.93,1012.19,317.7,
5750.0,24.13,45.45,1012.4,314.3,
5760.0,24.08,45.01,1012.5,312.2,
5770.0,23.87,44.91,1012.58,318.9,
5780.0,24.02,46.03,1012.44,313.9,
5790.0,23.98,45.64,1012.32,313.5,
5800.0,23.97,44.67,1012.23,312.6,
5810.0,24.02,44.79,1012.41,316.1,
5820.0,23.94,44.84,1012.14,317.7,
5830.0,24.02,45.65,1012.23,313.9,
5840.0,24.06,44.69,1012.46,316.4,
5850.0,24.0,44.87,1012.52,318.8,
5860.0,24.06,44.73,1012.32,314.8,
5870.0,24.07,44.9,1012.59,314.0,
5880.0,24.01,45.02,1012.42,317.6,
5890.0,24.0,44.82,1012.5,314.4,
5900.0,24.16,44.43,1012.56,314.6,
5910.0,24.05,45.04,1012.39,321.2,
5920.0,23.99,44.51,1012.44,313.7,
5930.0,24.01,45.98,1012.21,321.1,
5940.0,24.01,45.18,1012.55,313.3,
5950.0,23.98,44.94,1012.5,316.8,
5960.0,24.04,44.84,1012.42,313.9,
5970.0,23.97,44.64,1012.46,315.1,
5980.0,23.99,44.69,1012.37,320.1,
5990.0,23.93,45.04,1012.44,311.8,
6000.0,23.95,44.24,1012.37,317.2,
6010.0,23.83,45.27,1012.26,317.5,
6020.0,24.02,45.18,1012.24,318.1,
6030.0,24.09,44.8,1012.53,318.0,
6040.0,24.12,45.01,1012.27,313.9,
6050.0,24.1,44.93,1012.21,321.0,
6060.0,23.9,45.13,1012.44,321.4,
6070.0,23.91,44.85,1012.41,319.5,
6080.0,23.95,45.04,1012.53,312.7,
6090.0,23.98,44.98,1012.22,315.2,
6100.0,24.04,45.09,1012.45,312.0,
