timestamp,temperature,humidity,pressure,light
185.0,22.17,44.58,1012.08,345.5
186.0,22.62,42.64,1012.16,303.9
187.0,24.4,48.82,1013.38,302.5
188.0,24.57,44.12,1012.65,328.5
189.0,22.47,43.77,1011.71,300.6
190.0,25.12,48.03,1012.4,294.3
191.0,24.49,43.18,1012.5,319.4
192.0,25.34,40.19,1012.3,312.8
193.0,23.67,42.9,1012.22,288.6
194.0,24.39,41.32,1011.52,304.8
195.0,24.02,46.73,1011.28,297.7
196.0,23.97,46.12,1011.31,264.8
197.0,24.6,44.41,1013.1,349.3
198.0,24.56,42.31,1012.42,317.1
199.0,23.83,43.14,1011.55,301.8
200.0,25.78,46.3,1013.67,361.4
201.0,24.86,46.72,1012.34,300.1
202.0,24.78,47.34,1012.04,299.5
203.0,23.65,50.15,1012.49,313.0
204.0,24.94,44.22,1012.59,334.6
205.0,24.11,46.46,1012.5,375.9
206.0,24.56,43.49,1013.16,334.0
207.0,24.52,47.02,1011.64,320.3
208.0,23.36,49.45,1011.93,347.6
209.0,24.1,48.27,1012.14,292.7
210.0,25.03,44.04,1012.79,343.6
211.0,23.58,47.28,1011.93,357.7
212.0,24.32,43.45,1012.27,335.8
213.0,24.51,41.99,1012.62,314.3
214.0,23.2,48.15,1012.82,333.5
215.0,24.85,43.44,1012.46,304.7
216.0,22.3,45.83,1012.57,313.4
217.0,21.33,45.25,1012.8,325.9
218.0,26.15,47.28,1011.93,376.8
219.0,24.66,39.15,1012.6,259.0
220.0,24.44,45.74,1012.39,317.9
221.0,23.1,48.13,1012.74,321.1
222.0,25.02,46.52,1011.2,306.5
223.0,26.32,47.57,1013.02,295.2
224.0,26.45,46.18,1011.79,313.4
225.0,25.66,48.19,1013.47,316.4
226.0,25.95,42.86,1012.57,310.0
227.0,25.1,46.34,1012.68,360.1
228.0,23.13,47.86,1013.09,306.6
229.0,24.63,47.92,1012.86,278.5
230.0,24.6,47.02,1013.21,347.6
231.0,22.74,47.91,1012.15,335.5
232.0,23.14,48.04,1012.24,332.5
233.0,25.87,46.9,1013.06,318.3
234.0,23.73,48.7,1012.83,312.2
235.0,23.22,43.36,1011.95,332.7
236.0,23.79,45.81,1012.82,293.8
237.0,25.45,45.78,1012.51,333.8
238.0,24.06,45.12,1013.21,352.9
239.0,24.86,43.45,1013.58,289.2
240.0,22.42,48.7,1012.38,291.6
241.0,26.85,44.52,1012.44,296.0
242.0,22.24,42.65,1012.59,293.5
243.0,23.39,42.48,1012.69,294.2
244.0,24.45,41.94,1011.87,317.6
245.0,22.75,41.54,1012.66,300.0
246.0,24.46,42.81,1012.57,298.0
247.0,23.19,47.66,1013.14,292.4
248.0,22.47,41.69,1011.77,341.4
249.0,24.22,46.72,1013.16,283.6
250.0,23.02,43.78,1012.27,293.4
251.0,25.29,43.14,1011.77,336.6
252.0,24.03,49.0,1013.01,307.6
253.0,23.81,44.97,1012.93,319.4
254.0,23.97,44.9,1012.3,305.1
255.0,23.76,41.27,1011.25,329.7
256.0,23.75,39.83,1012.33,378.3
257.0,23.23,46.86,1011.91,336.1
258.0,25.04,46.35,1012.38,329.3
259.0,25.59,44.53,1012.1,292.3
260.0,24.37,43.92,1012.98,300.8
261.0,23.87,44.14,1012.5,345.2
262.0,23.59,49.8,1012.41,340.0
263.0,24.0,43.07,1012.99,292.1
264.0,24.42,42.89,1012.86,291.3
265.0,23.47,45.58,1013.67,317.2
266.0,24.58,47.67,1012.78,335.4
267.0,23.77,43.89,1012.67,342.0
268.0,23.31,46.46,1012.83,292.4
269.0,24.3,42.27,1012.14,311.4
270.0,23.6,46.3,1012.74,345.0
271.0,24.75,43.12,1013.2,292.8
272.0,23.95,47.25,1013.35,336.8
273.0,22.98,49.79,1013.83,330.4
274.0,23.41,42.58,1013.0,277.7
275.0,24.91,44.72,1011.92,333.3
276.0,23.54,41.1,1012.28,354.3
277.0,23.15,45.23,1012.41,336.0
278.0,25.31,46.79,1012.56,288.5
279.0,23.73,44.96,1012.46,319.3
280.0,24.75,41.52,1013.14,311.3
281.0,22.61,47.18,1012.02,334.4
282.0,25.82,45.27,1012.2,335.7
283.0,22.75,44.65,1012.51,298.6
284.0,25.21,44.84,1011.1,296.9
285.0,22.75,45.07,1012.54,288.1
286.0,24.42,45.19,1013.68,339.9
287.0,24.63,40.08,1012.75,340.8
288.0,24.67,44.12,1012.4,339.6
289.0,24.07,46.25,1012.5,384.9
290.0,26.22,45.79,1011.97,309.3
291.0,25.38,48.39,1012.55,353.0
292.0,23.83,46.54,1010.58,283.1
293.0,24.72,46.37,1011.81,314.9
294.0,22.18,46.38,1013.07,372.2
295.0,25.07,41.89,1012.36,313.5
296.0,22.96,45.74,1013.21,322.6
297.0,24.41,50.23,1012.71,323.0
298.0,23.87,42.87,1012.5,319.7
299.0,23.2,40.34,1012.2,304.3
300.0,25.35,46.37,1012.58,326.2
301.0,23.09,44.19,1012.15,334.1
302.0,23.41,44.93,1012.99,312.3
303.0,24.97,42.1,1011.32,326.3
304.0,23.57,44.2,1011.77,299.1
305.0,24.55,43.64,1012.49,270.5
306.0,24.27,48.68,1012.85,327.7
307.0,23.98,46.53,1012.36,280.0
308.0,25.38,46.8,1013.34,377.3
309.0,23.85,50.24,1013.82,304.5
310.0,23.76,44.73,1013.28,289.8
311.0,23.91,44.08,1011.51,338.8
312.0,23.45,44.68,1013.18,330.9
313.0,24.47,47.1,1012.2,301.5
314.0,25.3,46.36,1012.14,346.5
315.0,23.42,44.68,1012.84,345.1
316.0,22.2,42.58,1011.81,327.1
317.0,23.49,45.85,1012.65,309.1
318.0,23.52,44.23,1012.49,283.0
319.0,24.45,40.33,1011.32,305.5
320.0,22.96,48.84,1012.98,332.1
321.0,24.5,43.19,1011.23,333.8
322.0,23.31,46.2,1013.12,336.8
323.0,24.0,44.31,1012.61,272.1
324.0,23.4,47.0,1013.62,322.2
325.0,22.2,40.33,1012.08,285.6
326.0,25.62,44.82,1011.86,312.7
327.0,23.97,44.42,1012.7,368.1
328.0,23.02,45.48,1012.29,275.0
329.0,24.38,42.79,1012.56,326.1
330.0,23.96,43.9,1011.41,325.9
331.0,24.74,47.21,1014.13,362.4
332.0,24.93,46.13,1011.79,333.9
333.0,23.45,41.34,1012.43,364.3
334.0,24.37,48.64,1012.91,285.5
335.0,22.85,49.2,1011.51,326.4
336.0,24.17,40.25,1012.69,338.4
337.0,25.09,44.93,1010.79,328.0
338.0,24.13,46.81,1010.96,337.5
339.0,22.99,46.16,1011.72,308.5
340.0,24.3,44.44,1012.82,329.3
341.0,24.46,47.57,1011.82,258.2
342.0,24.09,43.4,1012.12,307.4
343.0,25.13,50.39,1012.75,374.8
344.0,23.41,43.17,1011.85,328.5
345.0,25.45,42.88,1012.51,343.2
346.0,24.89,47.74,1011.42,305.1
347.0,22.98,45.42,1012.42,332.3
348.0,23.01,45.36,1013.02,338.7
349.0,24.3,49.62,1012.23,339.7
350.0,25.12,44.68,1011.97,340.0
351.0,24.1,42.91,1012.4,324.5
352.0,23.66,41.06,1012.87,316.0
353.0,23.35,46.75,1011.35,328.0
354.0,24.48,46.69,1011.57,332.6
355.0,25.19,49.34,1012.81,320.2
356.0,24.73,44.39,1013.4,326.6
357.0,23.72,40.23,1012.93,356.6
358.0,23.69,43.47,1012.11,366.1
359.0,24.96,46.92,1011.92,345.9
360.0,23.79,44.88,1012.54,313.3
361.0,23.39,46.21,1011.8,295.3
362.0,24.65,46.2,1012.33,318.0
363.0,24.1,42.01,1011.98,347.5
364.0,24.73,46.32,1011.49,340.5
365.0,22.51,44.47,1012.49,329.2
366.0,23.24,41.81,1012.71,326.5
367.0,25.12,49.44,1012.59,300.0
368.0,23.85,48.44,1012.69,312.8
369.0,22.96,46.16,1013.2,309.5
370.0,25.28,44.26,1012.53,347.9
371.0,25.73,42.02,1011.36,370.9
372.0,24.36,48.63,1011.85,361.2
373.0,23.79,48.12,1012.74,302.7
374.0,25.46,47.77,1012.28,318.9
375.0,22.96,43.04,1012.12,324.4
376.0,24.95,45.46,1012.22,345.9
377.0,23.92,43.76,1012.39,318.6
378.0,23.86,50.23,1012.14,300.7
379.0,24.21,40.81,1012.62,318.9
380.0,23.87,41.37,1012.6,308.1
381.0,25.03,47.79,1012.99,324.3
382.0,23.68,43.49,1013.3,332.4
383.0,24.06,46.91,1013.12,299.0
384.0,24.63,46.17,1011.61,331.8
385.0,23.49,49.44,1012.75,329.4
386.0,23.99,45.35,1012.53,334.4
387.0,23.71,45.32,1012.74,305.8
388.0,23.5,45.26,1012.02,347.1
389.0,24.43,42.13,1012.33,344.8
390.0,24.3,45.35,1012.03,342.1
391.0,21.04,47.34,1012.39,298.5
392.0,22.63,44.32,1011.5,282.5
393.0,25.07,41.95,1012.42,311.8
394.0,22.69,45.88,1011.99,336.4
395.0,25.31,49.38,1012.87,341.2
396.0,23.73,48.04,1012.11,277.1
397.0,22.96,44.58,1012.32,344.3
398.0,23.95,44.36,1013.05,306.3
399.0,25.66,42.86,1011.77,302.1
400.0,26.09,40.58,1012.02,321.4
401.0,23.48,47.82,1012.04,335.3
402.0,24.77,48.56,1012.14,321.7
403.0,24.89,46.59,1011.81,321.7
404.0,23.53,44.94,1012.13,357.2
405.0,23.73,45.27,1011.67,327.5
406.0,23.3,43.51,1012.64,301.2
407.0,24.3,40.71,1013.29,322.7
408.0,25.8,47.57,1012.5,294.2
409.0,26.34,41.92,1012.48,364.8
410.0,21.33,45.85,1011.92,336.4
411.0,24.6,44.06,1012.23,287.7
412.0,24.16,44.09,1012.84,328.7
413.0,24.98,45.14,1012.03,328.3
414.0,23.22,47.38,1012.38,330.2
415.0,22.7,46.19,1011.61,322.1
416.0,24.55,45.28,1013.21,334.9
417.0,22.74,43.04,1013.14,349.8
418.0,23.46,44.29,1012.17,287.5
419.0,22.6,44.93,1012.75,331.0
420.0,23.23,41.69,1012.03,331.0
421.0,25.21,43.13,1012.23,315.9
422.0,22.25,44.25,1012.89,328.5
423.0,23.69,42.7,1013.17,261.2
424.0,22.95,42.78,1011.06,316.6
425.0,25.9,48.87,1013.27,314.3
426.0,24.97,42.72,1012.51,312.9
427.0,25.01,45.44,1013.01,328.6
428.0,25.32,47.92,1012.12,341.7
429.0,24.32,43.47,1013.15,305.9
430.0,23.2,48.17,1012.02,314.4
431.0,23.41,46.12,1011.96,324.3
432.0,23.83,48.29,1012.06,292.2
433.0,23.1,48.72,1011.76,292.6
434.0,24.16,45.54,1012.02,302.9
435.0,23.87,48.19,1012.9,341.9
436.0,25.0,44.4,1011.66,305.5
437.0,25.71,43.37,1012.82,302.1
438.0,23.81,42.71,1012.96,315.3
439.0,25.86,46.18,1011.72,368.4
440.0,23.22,41.88,1012.91,288.0
441.0,24.11,43.5,1012.38,322.1
442.0,22.76,47.67,1011.66,317.3
443.0,23.94,46.13,1012.08,318.6
444.0,22.99,52.01,1011.62,317.8
445.0,21.89,41.86,1012.58,297.0
446.0,24.49,45.78,1012.26,296.7
447.0,23.57,41.3,1012.75,337.6
448.0,24.64,45.06,1012.02,312.2
449.0,25.22,43.42,1013.17,299.8
450.0,22.8,44.86,1011.32,317.2
451.0,21.92,46.25,1012.5,318.7
452.0,23.66,42.63,1012.52,289.4
453.0,22.88,48.25,1012.2,304.4
454.0,24.68,43.08,1012.51,319.4
455.0,24.91,46.87,1012.88,329.7
456.0,24.04,44.65,1012.71,276.5
457.0,23.46,43.86,1012.25,327.0
458.0,24.64,41.98,1012.17,313.4
459.0,24.7,40.49,1013.46,330.3
460.0,22.95,49.24,1012.33,327.5
461.0,23.94,44.27,1011.99,325.2
462.0,24.59,48.28,1012.48,373.5
463.0,22.95,47.91,1012.7,274.5
464.0,23.76,42.77,1012.82,320.4
465.0,23.96,47.81,1011.94,284.8
466.0,23.77,45.5,1012.74,339.2
467.0,22.2,40.58,1013.79,328.5
468.0,24.63,44.91,1012.12,307.5
469.0,23.63,43.58,1013.03,319.5
470.0,24.83,45.8,1011.9,297.9
471.0,25.11,41.21,1012.34,302.5
472.0,24.72,46.46,1011.98,316.6
473.0,24.81,50.84,1012.22,351.0
474.0,24.54,49.11,1012.55,302.2
475.0,24.78,45.61,1013.47,302.7
476.0,23.89,46.92,1012.82,295.7
477.0,23.69,41.68,1012.96,325.4
478.0,24.71,44.37,1012.0,350.8
479.0,24.31,46.31,1012.34,281.2
480.0,24.53,49.67,1012.41,334.6
481.0,23.41,41.38,1012.0,335.3
482.0,25.34,43.37,1011.96,331.9
483.0,24.5,45.24,1013.44,346.7
484.0,26.13,44.48,1012.51,310.9
485.0,23.65,47.58,1012.98,309.6
486.0,22.84,45.15,1011.45,274.7
487.0,23.76,46.4,1012.22,331.4
488.0,24.28,44.3,1012.11,366.9
489.0,22.8,44.49,1012.18,311.0
490.0,24.59,42.84,1011.79,314.0
491.0,24.6,45.03,1011.19,319.2
492.0,24.34,41.89,1011.12,333.5
493.0,25.35,44.04,1012.73,307.0
494.0,22.65,44.02,1011.66,318.2
495.0,22.37,40.69,1012.4,339.2
496.0,24.03,44.13,1011.63,293.6
497.0,26.36,49.78,1011.93,378.8
498.0,24.14,46.97,1013.02,299.1
499.0,24.87,45.76,1012.24,359.1
500.0,23.72,46.59,1013.44,315.1
501.0,22.58,42.0,1013.04,330.9
502.0,23.55,45.05,1012.61,344.5
503.0,23.92,45.27,1012.91,293.4
504.0,22.76,43.35,1013.2,294.8
505.0,23.06,44.09,1011.91,342.8
506.0,24.55,45.02,1011.78,289.7
507.0,22.06,45.22,1012.46,295.0
508.0,24.12,44.36,1012.27,302.2
509.0,25.68,45.79,1012.83,329.0
510.0,24.4,46.82,1011.96,294.9
511.0,23.25,44.75,1013.33,326.7
512.0,24.39,49.26,1013.25,312.6
513.0,24.21,51.71,1011.95,324.4
514.0,25.38,40.59,1011.71,294.2
515.0,26.25,42.84,1012.73,310.5
516.0,22.42,42.08,1012.32,292.2
517.0,25.27,46.29,1013.22,324.4
518.0,22.87,45.24,1012.24,296.3
519.0,24.85,50.33,1012.54,309.3
520.0,24.22,43.43,1012.12,304.2
521.0,23.97,44.94,1011.52,318.8
522.0,24.34,45.62,1012.18,345.8
523.0,24.45,45.8,1012.53,318.3
524.0,23.76,39.11,1012.89,274.3
525.0,25.46,42.99,1013.53,309.6
526.0,25.04,48.92,1012.55,337.7
527.0,23.74,42.71,1012.02,277.2
528.0,24.62,47.76,1012.62,301.3
529.0,23.0,47.52,1012.51,360.6
530.0,24.74,46.92,1012.48,330.4
531.0,23.91,43.74,1012.56,289.7
532.0,22.36,44.11,1011.74,306.5
533.0,25.91,45.89,1012.7,340.0
534.0,23.96,43.61,1011.2,305.1
535.0,24.92,40.28,1012.51,333.9
536.0,23.76,44.13,1013.0,311.4
537.0,21.09,45.1,1012.25,333.2
538.0,23.78,42.78,1013.19,292.1
539.0,23.71,43.34,1013.95,330.3
540.0,24.15,48.23,1011.58,344.8
541.0,23.79,44.05,1012.46,330.4
542.0,24.1,46.6,1011.64,292.1
543.0,24.91,42.0,1014.07,310.3
544.0,22.97,47.44,1012.59,348.3
545.0,22.69,49.18,1012.38,280.9
546.0,22.54,44.97,1012.1,323.5
547.0,24.22,46.26,1012.66,345.3
548.0,23.37,45.5,1012.61,315.1
549.0,21.97,47.45,1012.82,288.2
550.0,23.85,46.82,1011.04,324.5
551.0,23.75,49.33,1012.65,297.1
552.0,21.94,45.88,1011.51,307.0
553.0,25.38,46.31,1012.1,275.8
554.0,24.46,43.08,1012.57,328.7
555.0,24.51,44.13,1013.32,320.4
556.0,24.79,48.23,1011.64,282.0
557.0,25.55,47.89,1012.49,373.9
558.0,25.34,45.65,1013.53,349.2
559.0,23.68,41.72,1012.43,329.9
560.0,24.59,43.85,1011.47,340.5
561.0,23.21,42.65,1011.49,340.8
562.0,24.67,44.31,1012.24,320.5
563.0,24.28,44.23,1013.75,293.1
564.0,24.25,46.94,1011.9,313.0
565.0,23.42,44.64,1012.0,315.0
566.0,23.86,44.01,1012.27,335.8
567.0,23.75,45.79,1012.82,355.7
568.0,23.56,45.84,1012.53,307.6
569.0,24.11,46.27,1012.52,304.7
570.0,24.19,42.86,1013.04,333.3
571.0,24.64,43.49,1012.8,299.7
572.0,24.11,48.97,1012.97,309.7
573.0,24.93,48.41,1012.17,314.3
574.0,24.56,43.04,1012.2,341.8
575.0,23.36,42.17,1011.93,299.0
576.0,22.12,48.79,1012.18,288.9
577.0,25.91,49.17,1012.82,358.2
578.0,23.52,44.04,1012.74,302.8
579.0,25.84,37.38,1013.68,287.3
580.0,24.54,47.83,1013.1,280.5
581.0,25.41,48.42,1012.82,348.2
582.0,25.09,43.76,1012.27,351.6
583.0,23.48,45.47,1012.23,290.2
584.0,24.37,46.46,1012.26,336.3
585.0,24.81,44.41,1012.75,318.2
586.0,23.48,46.94,1012.31,307.2
587.0,23.17,48.36,1013.05,309.3
588.0,23.7,39.83,1012.51,286.3
589.0,23.37,46.0,1012.83,293.5
590.0,24.61,43.97,1012.56,337.5
591.0,23.35,48.27,1012.32,318.0
592.0,25.12,44.71,1011.79,295.6
593.0,23.0,48.04,1012.81,331.9
594.0,23.57,47.17,1012.04,274.8
595.0,24.69,41.99,1012.86,289.3
596.0,24.25,47.49,1011.7,306.5
597.0,25.83,45.22,1012.2,316.1
598.0,24.99,48.35,1011.85,336.6
599.0,24.55,45.27,1011.59,304.4
600.0,24.05,46.22,1012.76,344.7
601.0,23.55,46.23,1011.69,368.8
602.0,23.98,45.27,1013.07,327.5
603.0,24.38,47.01,1011.3,251.9
604.0,23.22,46.95,1013.05,318.9
605.0,23.09,43.02,1012.55,264.4
606.0,23.49,45.26,1012.26,329.1
607.0,24.72,47.25,1012.33,316.4
608.0,23.34,44.35,1012.34,319.9
609.0,24.9,44.99,1013.27,345.6
610.0,23.33,47.3,1012.5,329.1
611.0,23.69,43.94,1011.91,309.7
612.0,23.34,48.42,1011.47,304.9
613.0,23.43,43.45,1011.77,292.7
614.0,24.7,46.59,1012.7,297.1
615.0,25.69,48.95,1011.91,353.2
616.0,22.67,49.95,1011.58,345.3
617.0,24.43,41.83,1013.15,331.9
618.0,25.89,44.17,1012.69,336.4
619.0,24.09,41.8,1011.83,322.9
620.0,24.2,50.67,1011.92,362.0
621.0,24.37,46.46,1011.81,302.9
622.0,23.5,44.94,1013.09,312.8
623.0,24.1,41.6,1011.82,305.7
624.0,22.63,44.12,1011.72,337.5
625.0,23.05,45.9,1013.08,376.0
626.0,23.46,45.63,1012.39,312.9
627.0,25.25,43.44,1013.0,363.8
628.0,23.91,41.48,1012.31,310.6
629.0,22.83,45.65,1011.11,281.9
630.0,23.5,44.7,1012.63,340.3
631.0,25.88,46.11,1012.73,292.2
632.0,23.71,46.08,1011.84,353.1
633.0,24.13,45.38,1012.92,365.5
634.0,23.24,43.78,1012.41,370.5
635.0,24.82,43.86,1013.07,284.9
636.0,23.72,46.58,1013.0,321.8
637.0,23.04,44.39,1011.92,374.3
638.0,25.79,44.42,1012.08,351.9
639.0,23.57,42.87,1011.39,275.6
640.0,22.83,44.13,1013.15,378.5
641.0,22.98,45.67,1012.16,353.2
642.0,24.37,43.43,1013.69,304.7
643.0,24.89,48.09,1013.16,297.8
644.0,24.32,42.41,1012.4,337.2
645.0,23.65,43.85,1012.98,340.7
646.0,22.47,46.83,1012.29,332.7
647.0,26.17,46.24,1012.29,359.1
648.0,23.72,46.28,1011.06,331.2
649.0,24.54,44.17,1013.21,371.6
650.0,23.53,47.67,1013.06,309.9
651.0,23.37,42.67,1012.8,349.6
652.0,24.0,44.13,1012.45,379.7
653.0,24.28,42.63,1012.54,351.0
654.0,23.53,46.77,1012.08,321.1
655.0,24.52,46.96,1011.99,338.5
656.0,22.78,43.32,1012.9,304.2
657.0,24.84,48.43,1013.72,294.4
658.0,24.29,48.58,1011.89,301.3
659.0,23.5,44.91,1011.67,316.1
660.0,23.7,46.04,1012.9,325.1
661.0,24.82,42.99,1011.82,308.4
662.0,23.16,45.07,1011.32,336.1
663.0,24.17,43.26,1011.28,298.5
