timestamp,temperature,humidity,pressure,light
66.0,23.93,44.78,1012.54,318.3
67.0,24.08,45.12,1012.62,317.8
68.0,23.88,45.19,1012.56,324.5
69.0,24.01,44.75,1012.31,320.3
70.0,24.08,45.36,1012.52,322.7
71.0,24.0,44.62,1012.22,319.8
72.0,23.94,44.94,1012.27,325.1
73.0,23.98,44.89,1012.35,316.8
74.0,24.1,45.46,1012.41,321.4
75.0,23.93,45.13,1012.3,321.2
76.0,24.02,45.23,1012.33,323.0
77.0,24.14,45.28,1012.68,319.1
78.0,23.9,44.68,1012.17,322.9
79.0,24.06,45.1,1012.26,321.8
80.0,23.98,44.82,1012.15,321.9
81.0,24.08,44.92,1012.47,313.6
82.0,24.07,44.73,1012.57,319.7
83.0,23.89,44.68,1012.52,320.2
84.0,24.0,45.77,1012.47,315.8
85.0,23.95,44.79,1012.59,319.0
86.0,23.96,45.35,1012.64,321.5
87.0,24.19,45.39,1012.43,321.2
88.0,24.07,45.5,1012.47,315.5
89.0,24.11,44.8,1012.21,319.1
90.0,23.94,44.73,1012.53,322.7
91.0,24.08,45.83,1012.51,314.6
92.0,24.0,45.41,1012.5,321.9
93.0,23.89,45.12,1012.54,323.4
94.0,23.99,45.12,1012.13,325.7
95.0,23.93,45.8,1012.45,324.7
96.0,24.11,44.26,1012.16,314.2
97.0,23.97,45.02,1012.62,321.6
98.0,23.75,45.19,1012.36,321.4
99.0,23.96,45.06,1012.49,320.4
100.0,23.98,45.25,1012.4,320.1
101.0,23.98,45.33,1012.53,317.8
102.0,23.95,45.22,1012.27,324.7
103.0,24.05,45.33,1012.42,322.8
104.0,24.03,45.22,1012.51,317.9
105.0,24.06,45.77,1012.47,319.5
106.0,24.06,44.79,1012.48,321.1
107.0,23.98,45.24,1012.62,318.3
108.0,23.92,45.59,1012.14,321.5
109.0,23.91,45.06,1012.4,322.0
110.0,24.16,44.78,1012.46,319.7
111.0,24.01,44.65,1012.67,320.9
112.0,23.98,45.13,1012.42,318.3
113.0,24.14,45.1,1012.46,317.9
114.0,24.03,44.74,1012.45,321.3
115.0,24.17,44.39,1012.61,317.8
116.0,24.04,45.07,1012.48,323.3
117.0,23.89,44.6,1012.33,327.8
118.0,24.14,44.73,1012.7,319.9
119.0,24.1,45.4,1012.37,315.6
120.0,23.99,44.65,1012.31,316.1
121.0,24.0,45.54,1012.24,313.6
122.0,23.89,45.31,1012.34,316.6
123.0,23.97,44.58,1012.27,320.7
124.0,23.94,44.98,1012.39,321.0
125.0,23.98,45.25,1012.25,324.5
126.0,23.97,45.39,1012.36,327.0
127.0,23.91,45.0,1012.35,316.9
128.0,23.9,45.35,1012.29,323.8
129.0,23.99,45.66,1012.66,323.1
130.0,23.91,45.21,1012.32,322.2
131.0,23.88,44.97,1012.35,318.2
132.0,23.96,45.46,1012.65,318.1
133.0,24.04,44.89,1012.37,321.5
134.0,23.99,44.77,1012.19,320.8
135.0,24.12,45.52,1012.44,320.2
136.0,23.85,44.58,1012.28,316.1
137.0,24.05,45.11,1012.44,311.3
138.0,23.9,44.58,1012.5,319.1
139.0,23.94,44.63,1012.19,320.0
140.0,24.12,45.33,1012.55,322.5
141.0,24.01,44.67,1012.7,321.4
142.0,23.96,45.44,1012.43,321.5
143.0,23.87,45.11,1012.42,323.5
144.0,24.01,45.8,1012.68,317.2
145.0,24.01,45.0,1012.26,318.6
146.0,24.03,45.43,1012.44,316.8
147.0,23.86,45.26,1012.42,320.5
148.0,23.91,45.09,1012.41,323.7
149.0,23.98,44.93,1012.46,319.1
150.0,23.95,45.08,1012.36,317.6
151.0,24.21,45.09,1012.41,322.6
152.0,23.97,45.52,1012.36,323.9
153.0,24.1,44.5,1012.37,320.1
154.0,23.99,45.27,1012.28,317.1
155.0,24.02,44.59,1012.58,327.1
156.0,24.03,45.3,1012.4,323.2
157.0,23.99,45.84,1012.07,320.9
158.0,24.04,45.8,1012.45,317.1
159.0,23.94,44.49,1012.54,320.1
160.0,24.02,44.75,1012.28,319.6
161.0,24.13,45.32,1012.79,321.2
162.0,23.94,45.54,1012.53,320.9
163.0,23.95,44.58,1012.69,319.3
164.0,23.95,44.75,1012.55,318.2
165.0,24.1,44.98,1012.26,320.7
166.0,24.01,45.75,1012.48,314.8
167.0,23.87,44.5,1012.21,323.8
168.0,23.88,45.09,1012.45,320.6
169.0,24.16,44.15,1012.45,322.4
170.0,23.91,44.8,1012.25,319.9
171.0,23.93,44.47,1012.29,323.3
172.0,24.02,45.06,1012.48,321.1
173.0,24.14,45.23,1012.4,316.3
174.0,24.08,44.88,1012.56,329.9
175.0,23.99,46.01,1012.24,326.7
176.0,24.02,45.39,1012.36,321.5
177.0,23.91,44.68,1012.43,322.6
178.0,23.92,44.75,1012.02,315.0
179.0,24.02,44.95,1012.21,323.6
180.0,23.85,44.67,1012.39,320.4
181.0,23.9,44.76,1012.43,322.1
182.0,24.05,45.45,1012.42,319.0
183.0,23.87,44.25,1012.48,328.6
184.0,23.94,45.34,1012.39,323.4
185.0,24.05,44.94,1012.52,317.4
186.0,23.98,46.0,1012.18,319.2
187.0,24.06,44.75,1012.16,324.9
188.0,24.11,45.53,1012.35,322.9
189.0,23.97,45.04,1012.57,318.5
190.0,24.03,44.91,1012.05,316.7
191.0,24.0,45.24,1012.4,317.0
192.0,24.06,44.74,1012.41,317.5
193.0,23.98,44.89,1012.5,317.0
194.0,23.96,44.85,1012.43,321.9
195.0,24.0,45.4,1012.43,318.9
196.0,23.9,45.41,1012.58,319.1
197.0,23.98,45.07,1012.54,324.0
198.0,23.95,44.51,1012.21,326.1
199.0,23.98,44.42,1012.39,310.7
200.0,23.9,45.19,1012.51,311.8
201.0,24.05,45.33,1012.16,314.8
202.0,23.96,44.93,1012.38,319.5
203.0,23.99,44.87,1012.35,317.2
204.0,23.98,44.44,1012.34,322.0
205.0,23.98,45.31,1012.62,322.3
206.0,23.97,45.57,1012.28,318.5
207.0,23.91,45.18,1012.5,322.3
208.0,23.97,44.83,1012.42,319.0
209.0,24.07,44.61,1012.55,322.3
210.0,23.96,45.19,1012.29,324.5
211.0,24.03,45.47,1012.59,326.4
212.0,24.02,45.06,1012.35,315.2
213.0,23.99,44.62,1012.41,315.8
214.0,23.93,45.02,1012.33,315.9
215.0,23.97,45.14,1012.45,320.9
216.0,23.81,44.69,1012.4,327.9
217.0,23.91,45.48,1012.42,317.9
218.0,24.14,45.11,1012.62,320.6
219.0,24.14,45.38,1012.29,319.9
220.0,23.95,45.03,1012.46,320.7
221.0,24.05,44.35,1012.25,321.0
222.0,23.95,44.93,1012.44,319.3
223.0,24.08,45.53,1012.08,319.8
224.0,24.07,44.28,1012.09,321.6
225.0,24.12,44.51,1012.45,325.9
226.0,23.98,44.71,1012.66,323.5
227.0,23.81,44.01,1012.61,323.2
228.0,23.89,45.17,1012.54,318.5
229.0,23.97,45.73,1012.48,315.4
230.0,24.03,44.87,1012.32,317.6
231.0,24.05,44.83,1012.61,318.7
232.0,24.04,45.56,1012.14,321.1
233.0,23.97,45.99,1012.51,319.3
234.0,24.06,45.2,1012.32,316.0
235.0,24.0,45.06,1012.85,321.0
236.0,24.07,44.64,1012.48,317.5
237.0,23.97,44.96,1012.41,321.7
238.0,23.98,44.36,1012.46,320.7
239.0,23.99,44.44,1012.34,321.9
240.0,24.04,44.53,1012.66,316.4
241.0,23.98,45.64,1012.33,326.9
242.0,23.95,44.23,1012.36,325.1
243.0,23.96,44.66,1012.27,318.2
244.0,23.98,44.77,1011.96,322.3
245.0,23.99,44.34,1012.53,317.6
246.0,24.05,45.12,1012.44,320.1
247.0,23.86,45.23,1012.5,315.4
248.0,23.98,44.76,1012.62,320.9
249.0,24.0,44.82,1012.44,323.1
250.0,24.0,45.38,1012.33,322.9
251.0,24.09,44.76,1012.4,311.9
252.0,24.02,45.55,1012.37,324.0
253.0,23.99,45.01,1012.46,315.0
254.0,24.05,45.49,1012.51,320.5
255.0,23.98,45.15,1012.48,324.6
256.0,23.99,44.97,1012.49,328.2
257.0,24.02,45.26,1012.58,320.0
258.0,24.02,45.28,1012.42,320.1
259.0,23.86,45.11,1012.5,315.2
260.0,24.11,45.29,1012.34,320.5
261.0,24.1,44.97,1012.43,322.7
262.0,24.15,45.07,1012.52,320.8
263.0,23.9,45.59,1012.15,319.5
264.0,24.02,44.95,1012.29,317.3
265.0,24.06,45.25,1012.67,327.4
266.0,23.93,44.78,1012.41,320.0
267.0,23.95,44.19,1012.29,316.6
268.0,24.04,45.41,1012.23,316.7
269.0,23.92,44.87,1012.49,317.2
270.0,23.99,44.26,1012.38,318.3
271.0,23.99,44.55,1012.4,319.6
272.0,23.97,45.36,1012.42,325.4
273.0,24.0,44.84,1012.49,327.0
274.0,23.9,44.69,1012.53,320.0
275.0,23.99,46.04,1012.48,320.9
276.0,24.17,45.07,1012.52,318.2
277.0,23.94,44.75,1012.26,314.4
278.0,24.01,45.36,1012.62,315.5
279.0,24.04,44.71,1012.12,321.2
280.0,24.05,44.47,1012.47,313.6
281.0,24.12,44.97,1012.3,322.9
282.0,24.05,44.97,1012.42,321.6
283.0,24.0,44.31,1012.37,319.4
284.0,24.06,44.93,1012.49,323.8
285.0,24.05,45.33,1012.19,317.4
286.0,24.12,45.05,1012.28,318.2
287.0,23.95,44.97,1012.32,316.0
288.0,24.01,45.42,1012.27,322.5
289.0,24.1,44.7,1012.43,322.9
290.0,23.98,45.3,1012.16,318.5
291.0,24.13,44.77,1012.34,318.7
292.0,23.88,44.47,1012.89,324.4
293.0,23.98,45.12,1012.32,323.1
294.0,23.91,44.81,1012.5,319.2
295.0,23.99,45.51,1012.67,321.3
296.0,24.0,45.1,1012.18,314.9
297.0,24.07,45.76,1012.63,320.7
298.0,23.99,44.1,1012.53,320.6
299.0,23.84,44.46,1012.27,317.9
300.0,24.0,45.68,1012.49,326.6
301.0,23.82,45.12,1012.18,315.2
302.0,24.02,45.19,1012.11,321.4
303.0,24.07,44.41,1012.17,320.4
304.0,23.98,44.79,1012.28,316.4
305.0,24.02,44.69,1012.43,320.9
306.0,23.99,44.88,1012.46,318.7
307.0,23.89,45.09,1012.3,322.2
308.0,24.16,45.89,1012.67,322.2
309.0,24.1,45.59,1012.33,321.2
310.0,24.01,45.75,1012.4,324.1
311.0,23.99,45.07,1012.45,319.2
312.0,24.1,45.23,1012.32,322.2
313.0,23.89,45.57,1012.56,319.3
314.0,23.96,44.4,1012.32,315.8
315.0,23.99,45.35,1012.45,324.4
316.0,24.12,45.43,1012.41,321.3
317.0,23.99,45.16,1012.41,321.0
318.0,23.99,44.99,1012.38,318.0
319.0,24.03,44.85,1012.4,321.2
320.0,23.98,45.47,1012.35,319.4
321.0,23.97,45.05,1012.23,318.8
322.0,23.97,44.87,1012.54,319.6
323.0,24.01,44.36,1012.53,322.0
324.0,23.99,44.46,1012.37,317.6
325.0,23.93,44.6,1012.2,326.2
326.0,24.05,44.65,1012.25,319.9
327.0,23.94,44.37,1012.35,318.8
328.0,24.01,44.82,1012.26,318.1
329.0,23.87,43.97,1012.52,321.9
330.0,24.17,44.95,1012.29,319.1
331.0,24.08,45.43,1012.61,320.5
332.0,23.93,45.13,1012.65,310.3
333.0,24.12,44.9,1012.3,317.9
334.0,24.02,45.1,1012.68,318.1
335.0,23.96,45.28,1012.2,324.8
336.0,24.1,44.96,1012.49,321.4
337.0,23.99,45.89,1012.44,322.7
338.0,23.91,45.43,1012.59,322.2
339.0,23.9,44.77,1012.58,318.6
340.0,23.96,44.9,1012.42,323.5
341.0,24.03,45.07,1012.29,316.6
342.0,24.05,44.64,1012.43,321.9
343.0,24.07,44.93,1012.59,318.0
344.0,24.01,44.98,1012.49,318.4
345.0,24.02,45.11,1012.35,317.0
346.0,23.98,45.06,1012.39,323.8
347.0,24.18,45.08,1012.28,320.1
348.0,24.07,45.1,1012.59,318.9
349.0,24.11,44.75,1012.5,320.7
350.0,23.82,44.69,1012.18,318.3
351.0,24.06,44.87,1012.4,320.5
352.0,24.13,45.52,1012.63,324.2
353.0,24.01,44.2,1012.46,321.6
354.0,23.95,45.51,1012.25,323.5
355.0,23.97,44.93,1012.18,322.1
356.0,23.95,45.14,1012.54,317.8
357.0,24.03,44.61,1012.23,319.8
358.0,24.06,45.0,1012.37,325.4
359.0,23.97,44.59,1012.57,327.2
360.0,24.13,45.21,1012.43,320.7
361.0,23.98,45.3,1012.41,319.6
362.0,23.96,45.72,1012.58,313.9
363.0,23.97,45.22,1012.5,323.4
364.0,24.02,45.4,1012.04,319.5
365.0,23.98,44.98,1012.48,320.3
366.0,24.02,44.94,1012.24,320.4
367.0,24.04,45.02,1012.57,320.3
368.0,24.0,45.23,1012.45,322.5
369.0,24.07,45.26,1012.33,319.2
370.0,24.07,45.84,1012.39,319.5
371.0,23.98,44.01,1012.59,318.1
372.0,23.95,44.35,1012.26,317.8
373.0,23.91,45.15,1012.33,320.5
374.0,24.14,45.43,1012.62,323.5
375.0,24.03,45.68,1012.46,325.5
376.0,23.95,45.25,1012.34,325.8
377.0,24.1,44.27,1012.46,319.6
378.0,24.05,45.13,1012.5,314.1
379.0,23.91,45.12,1012.2,319.5
380.0,23.95,45.06,1012.46,320.3
381.0,24.16,44.6,1012.62,320.5
382.0,24.04,45.03,1012.58,320.1
383.0,24.01,44.48,1012.3,323.4
384.0,24.13,45.35,1012.44,321.5
385.0,24.15,44.98,1011.92,324.2
386.0,23.92,44.89,1012.49,319.2
387.0,23.98,44.87,1012.32,321.9
388.0,24.05,44.86,1012.43,316.3
389.0,23.89,45.2,1012.33,321.3
390.0,23.82,44.8,1012.29,317.4
391.0,24.09,44.5,1012.31,319.2
392.0,23.95,44.54,1012.5,311.6
393.0,24.05,44.83,1012.19,322.0
394.0,24.02,44.49,1012.54,314.7
395.0,23.88,45.76,1012.43,321.0
396.0,23.94,45.45,1012.37,323.4
397.0,24.04,45.28,1012.38,324.2
398.0,23.95,44.18,1012.47,321.9
399.0,23.95,44.74,1012.23,320.0
400.0,24.04,44.8,1012.59,320.0
401.0,23.97,45.09,1012.55,320.0
402.0,23.87,45.45,1012.43,321.0
403.0,24.18,45.2,1012.24,319.9
404.0,24.05,44.66,1012.81,318.2
405.0,23.76,44.3,1012.37,321.5
406.0,24.12,45.33,1012.16,320.7
407.0,24.01,45.71,1012.28,324.7
408.0,24.24,44.63,1012.5,317.9
409.0,23.97,45.02,1012.65,324.4
410.0,24.13,44.61,1012.37,315.5
411.0,24.04,45.2,1012.26,318.5
412.0,23.95,44.68,1012.52,322.5
413.0,23.94,45.05,1012.44,317.0
414.0,23.97,45.48,1012.41,316.7
415.0,23.89,44.57,1012.54,318.6
416.0,24.01,45.0,1012.43,314.7
417.0,23.98,45.01,1012.19,321.6
418.0,23.93,45.17,1012.2,319.6
419.0,23.87,45.53,1012.3,319.7
420.0,23.99,44.3,1012.36,321.0
421.0,23.87,44.85,1012.42,321.4
422.0,23.93,45.36,1012.36,325.8
423.0,24.09,44.4,1012.13,322.2
424.0,24.12,45.5,1012.48,321.5
425.0,23.96,45.14,1012.38,321.6
426.0,23.96,45.12,1012.56,320.4
427.0,24.01,45.17,1012.38,317.5
428.0,23.94,44.78,1012.26,318.0
429.0,23.94,45.01,1012.16,318.6
430.0,23.99,44.61,1012.54,325.5
431.0,23.9,44.84,1012.49,322.5
432.0,23.93,45.1,1012.57,318.6
433.0,24.01,45.81,1012.43,314.8
434.0,23.96,44.57,1012.38,317.4
435.0,23.95,44.88,1012.6,318.6
436.0,24.04,44.66,1012.34,323.4
437.0,24.11,44.58,1012.6,320.7
438.0,24.05,44.92,1012.53,320.8
439.0,23.95,45.31,1012.69,324.0
440.0,24.03,45.28,1012.38,321.4
441.0,24.05,44.85,1012.44,321.6
442.0,24.0,44.75,1012.54,318.5
443.0,24.03,45.51,1012.5,320.6
444.0,24.16,44.49,1012.3,318.8
445.0,24.05,44.38,1012.5,320.7
446.0,24.0,45.08,1012.35,321.4
447.0,24.1,44.87,1012.29,321.6
448.0,24.18,44.84,1012.49,317.1
449.0,23.9,45.0,1012.27,321.1
450.0,24.06,44.62,1012.22,315.3
451.0,24.06,44.8,1012.39,321.8
452.0,24.13,45.61,1012.48,315.0
453.0,23.86,45.03,1012.37,314.0
454.0,23.86,45.23,1012.34,322.2
455.0,24.13,45.0,1012.01,321.7
456.0,24.09,44.98,1012.34,322.5
457.0,23.91,45.21,1012.59,317.7
458.0,24.02,45.16,1012.19,318.3
459.0,24.06,45.89,1012.16,319.7
460.0,24.02,45.17,1012.35,323.5
461.0,24.02,44.95,1012.26,318.6
462.0,23.92,44.77,1012.61,323.8
463.0,23.87,44.98,1012.61,324.7
464.0,23.98,45.2,1012.21,324.7
465.0,24.07,44.77,1012.32,325.8
466.0,23.92,45.21,1012.42,312.1
467.0,24.06,44.48,1012.53,319.7
468.0,23.97,45.97,1012.6,319.5
469.0,24.05,45.61,1012.38,317.1
470.0,23.97,45.22,1012.4,318.9
471.0,23.92,44.83,1012.54,323.6
472.0,23.98,44.01,1012.33,318.6
473.0,23.93,44.84,1012.39,317.4
474.0,23.93,45.49,1012.45,322.0
475.0,23.97,45.43,1012.62,315.3
476.0,23.99,45.52,1012.38,316.9
477.0,24.06,45.02,1012.18,318.5
478.0,23.92,45.09,1012.42,317.5
479.0,24.05,45.62,1012.64,325.7
480.0,23.97,43.77,1012.46,321.9
481.0,23.99,44.94,1012.4,318.9
482.0,24.06,44.54,1012.16,317.9
483.0,24.12,44.72,1012.68,317.6
484.0,23.98,44.98,1012.36,324.7
485.0,23.97,44.93,1012.72,312.9
486.0,23.93,45.53,1012.47,316.2
487.0,24.01,45.31,1012.42,314.9
488.0,23.99,45.24,1012.1,322.4
489.0,24.01,45.29,1012.33,321.6
490.0,23.87,45.62,1012.2,320.7
491.0,23.88,45.0,1012.16,317.2
492.0,23.92,44.79,1012.52,317.8
493.0,23.86,45.04,1012.62,317.5
494.0,23.96,45.2,1012.52,317.5
495.0,24.01,44.29,1012.49,316.8
496.0,23.97,45.29,1012.47,320.7
497.0,24.13,44.95,1012.53,323.2
498.0,23.95,45.38,1012.8,316.4
499.0,24.01,45.19,1012.21,317.7
500.0,23.81,45.41,1012.54,320.8
501.0,24.04,44.52,1012.61,321.8
502.0,23.95,45.17,1012.35,320.1
503.0,24.21,44.72,1012.58,323.2
504.0,24.0,44.46,1012.36,317.6
505.0,23.9,44.8,1012.38,319.0
506.0,24.04,44.95,1012.39,320.0
507.0,23.91,45.04,1012.47,320.0
508.0,23.96,45.36,1012.52,320.4
509.0,24.05,44.54,1012.36,316.7
510.0,24.06,44.93,1012.26,323.1
511.0,24.06,43.58,1012.31,321.0
512.0,23.95,44.81,1012.3,321.8
513.0,23.95,44.66,1012.64,317.0
514.0,24.06,45.28,1012.56,323.5
515.0,24.09,44.64,1012.28,321.7
516.0,24.16,45.02,1012.56,321.6
517.0,23.95,45.13,1012.42,323.9
518.0,23.92,44.71,1012.24,319.9
519.0,24.13,45.33,1012.51,319.5
520.0,24.05,44.97,1012.57,318.6
521.0,24.1,45.59,1012.23,320.7
522.0,23.99,44.86,1012.78,316.9
523.0,23.96,44.81,1012.35,319.8
524.0,24.14,44.28,1012.39,316.9
525.0,24.06,44.63,1012.34,318.1
526.0,24.03,44.55,1012.52,320.1
527.0,24.02,45.05,1012.47,323.1
528.0,24.15,44.6,1012.56,313.4
529.0,23.92,45.48,1012.67,319.1
530.0,23.99,44.99,1012.6,321.9
531.0,24.09,44.64,1012.48,316.7
532.0,23.95,44.71,1012.45,322.4
533.0,23.91,45.02,1012.58,316.5
534.0,24.04,45.61,1012.28,322.1
535.0,23.9,44.22,1012.25,317.4
536.0,24.01,44.75,1012.51,324.4
537.0,24.04,44.24,1012.51,319.8
538.0,23.96,44.86,1012.4,319.5
539.0,23.93,45.46,1012.46,318.4
540.0,24.04,44.23,1012.11,322.1
541.0,24.18,45.13,1012.26,321.3
542.0,24.14,45.42,1012.13,320.1
543.0,23.94,45.19,1012.35,318.6
544.0,24.03,44.25,1012.57,327.1
545.0,23.91,45.2,1012.51,319.2
546.0,24.03,45.48,1012.31,315.7
547.0,23.9,45.09,1012.2,320.5
548.0,24.25,45.6,1012.47,314.3
549.0,24.14,44.78,1012.29,319.7
550.0,23.99,45.26,1012.34,315.5
551.0,24.08,45.19,1012.44,317.4
552.0,23.94,44.97,1012.53,320.0
553.0,24.04,45.77,1012.43,322.3
554.0,24.04,44.99,1012.47,325.2
555.0,23.93,45.14,1012.29,322.0
556.0,23.91,45.02,1012.25,320.2
557.0,24.0,45.35,1012.22,322.7
558.0,24.08,44.53,1012.24,320.2
559.0,24.12,44.24,1012.35,314.6
560.0,24.02,45.42,1012.49,323.6
561.0,24.13,44.72,1012.33,322.2
562.0,23.94,44.97,1012.4,318.8
563.0,23.96,44.07,1012.4,325.3
564.0,23.91,45.1,1012.17,324.3
565.0,24.06,45.04,1012.32,317.0
566.0,24.02,44.77,1012.3,320.2
567.0,24.0,45.73,1012.28,324.6
568.0,23.86,44.77,1012.39,323.6
569.0,23.98,45.07,1012.26,320.2
570.0,23.91,45.06,1012.34,322.8
571.0,23.99,44.46,1012.61,318.4
572.0,24.0,45.37,1012.4,316.8
573.0,23.86,45.0,1012.28,318.0
574.0,24.04,44.79,1012.55,322.6
575.0,24.01,45.39,1012.39,324.3
576.0,24.04,45.2,1012.27,311.5
577.0,24.03,45.39,1012.33,319.2
578.0,23.98,44.5,1012.33,313.1
579.0,23.98,44.62,1012.76,323.7
580.0,23.97,44.73,1012.49,319.8
581.0,24.11,44.9,1012.4,318.1
582.0,23.96,44.69,1012.63,323.6
583.0,24.05,44.74,1012.61,321.2
584.0,23.92,44.69,1012.31,316.2
585.0,23.97,45.62,1012.38,318.4
586.0,24.05,45.57,1012.46,319.0
587.0,23.89,44.38,1012.49,320.9
588.0,23.89,45.08,1012.32,319.4
589.0,24.05,44.59,1012.2,319.1
590.0,23.93,45.03,1012.47,318.7
591.0,24.01,45.92,1012.62,320.7
592.0,23.93,44.88,1012.63,319.0
593.0,24.02,44.98,1012.5,320.9
594.0,24.0,44.95,1012.61,315.0
595.0,24.01,45.67,1012.68,318.0
596.0,23.96,45.67,1012.47,320.5
597.0,23.88,45.5,1012.08,321.2
598.0,24.03,44.87,1012.42,316.1
599.0,23.91,44.89,1012.37,324.7
600.0,24.08,44.54,1012.33,320.5
601.0,23.92,45.24,1012.45,315.2
602.0,24.06,44.18,1012.5,318.3
603.0,24.03,45.58,1012.62,318.0
604.0,24.02,45.08,1012.46,316.1
605.0,23.9,45.45,1012.28,319.5
606.0,24.14,44.96,1012.55,318.1
607.0,23.99,45.21,1012.46,319.5
608.0,24.1,44.78,1012.16,319.3
609.0,23.95,44.5,1012.03,319.6
610.0,24.1,45.14,1012.44,323.0
611.0,24.03,44.59,1012.3,320.6
612.0,23.98,44.59,1012.45,325.7
613.0,24.03,44.99,1012.57,326.2
614.0,24.04,45.43,1012.82,318.0
615.0,23.85,45.54,1012.22,320.1
616.0,24.04,44.99,1012.34,319.7
617.0,24.07,44.89,1012.64,313.2
618.0,24.04,44.86,1012.35,317.8
619.0,24.09,45.25,1012.37,322.1
620.0,23.82,46.0,1012.57,322.5
621.0,24.11,45.2,1012.35,320.6
622.0,23.95,45.68,1012.62,318.0
623.0,24.01,44.89,1012.1,320.1
624.0,23.96,45.16,1012.56,323.2
625.0,23.92,45.63,1012.72,320.9
626.0,23.99,44.61,1012.37,320.5
627.0,24.16,45.04,1012.24,323.1
628.0,24.08,45.19,1012.44,321.8
629.0,23.99,44.99,1012.31,316.9
630.0,23.89,45.67,1012.44,321.9
631.0,24.08,44.49,1012.64,323.2
632.0,24.09,45.41,1012.4,321.4
633.0,24.74,41.18,1012.72,325.3
634.0,25.68,37.72,1012.25,322.0
635.0,26.64,33.5,1012.33,317.7
636.0,27.25,30.18,1012.6,322.6
637.0,28.1,26.25,1012.52,319.5
638.0,28.91,22.58,1012.39,312.4
639.0,29.11,22.6,1012.15,323.6
640.0,29.09,22.01,1012.12,317.7
641.0,29.03,22.83,1012.57,323.7
642.0,29.1,22.4,1012.68,312.3
643.0,29.0,22.61,1012.43,317.0
644.0,29.13,22.6,1012.63,322.3
645.0,29.03,23.08,1012.48,324.6
646.0,28.85,22.05,1012.36,318.3
647.0,29.03,21.97,1012.27,324.1
648.0,29.17,22.6,1012.42,316.2
649.0,28.97,22.23,1012.32,321.7
650.0,29.01,22.86,1012.36,325.2
651.0,28.94,22.67,1012.56,317.6
652.0,29.02,22.73,1012.29,321.3
653.0,29.04,22.31,1012.34,320.2
654.0,28.89,22.47,1012.39,319.6
655.0,29.07,22.62,1012.4,326.6
656.0,29.03,22.92,1012.21,320.8
657.0,28.96,22.07,1012.51,318.0
658.0,29.03,22.45,1012.38,314.1
659.0,28.98,21.2,1012.44,322.6
660.0,28.94,22.16,1012.47,315.7
661.0,29.12,22.88,1012.43,321.3
662.0,29.07,22.35,1012.53,319.5
663.0,28.96,22.44,1012.33,319.3
